Reading traces...
	read 1000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
Total 110886630 events and 17292344 traces
Inspecting top 20000000 IMM
Finding hot methods...
	processed 1000 events
Number of events, method name
1,net.bytebuddy.dynamic.DynamicType$Default$Dispatcher$ForJava7CapableVm.<init>:5587
1,com.github.davidmoten.rtreemulti.ImageSaver.run:32
1,com.github.davidmoten.rtreemulti.ImageSaverTest$1.call:30
1,org.davidmoten.kool.Stream$3.accept:356
1,net.bytebuddy.dynamic.loading.ClassInjector$UsingReflection$Dispatcher$CreationAction.<clinit>:446
1,net.bytebuddy.utility.JavaModule$Dispatcher$CreationAction.<clinit>:256
1,net.bytebuddy.utility.JavaModule$Dispatcher$Disabled.<clinit>:481
1,net.bytebuddy.implementation.bind.annotation.BindingPriority$Resolver.<clinit>:61
1,net.bytebuddy.implementation.bind.DeclaringTypeResolver.<clinit>:30
1,net.bytebuddy.implementation.bind.ArgumentTypeResolver.<clinit>:49
1,net.bytebuddy.implementation.bind.MethodNameEqualityResolver.<clinit>:34
1,net.bytebuddy.implementation.bind.ParameterLengthResolver.<clinit>:29
1,net.bytebuddy.implementation.bind.annotation.Argument$Binder.<clinit>:151
1,net.bytebuddy.implementation.bind.annotation.AllArguments$Binder.<clinit>:131
1,net.bytebuddy.implementation.bind.annotation.Origin$Binder.<clinit>:100
1,net.bytebuddy.implementation.bind.annotation.This$Binder.<clinit>:62
1,net.bytebuddy.description.type.TypeDescription$ForLoadedType$Dispatcher$CreationAction.<clinit>:8595
1,net.bytebuddy.description.type.TypeDescription$ForLoadedType$Dispatcher$ForLegacyVm.<clinit>:8619
1,net.bytebuddy.matcher.StringMatcher$Mode$1.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode$2.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode$3.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode$4.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode$5.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode$6.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode$7.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode$8.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode$9.<clinit>:0
1,net.bytebuddy.matcher.StringMatcher$Mode.<clinit>:69
1,net.bytebuddy.implementation.bind.annotation.Super$Binder.<clinit>:206
1,net.bytebuddy.implementation.bind.annotation.Default$Binder.<clinit>:73
1,net.bytebuddy.implementation.bind.annotation.SuperCall$Binder.<clinit>:83
1,net.bytebuddy.implementation.bind.annotation.DefaultCall$Binder.<clinit>:91
1,net.bytebuddy.implementation.bind.annotation.SuperMethod$Binder.<clinit>:86
1,net.bytebuddy.implementation.bind.annotation.DefaultMethod$Binder.<clinit>:90
1,net.bytebuddy.implementation.bind.annotation.FieldValue$Binder.<clinit>:80
