Reading traces...
	read 1000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
Total 112129882 events and 17471744 traces
Inspecting top 20000000 IMM
Finding hot methods...
	processed 1000 events
Number of events, method name
65,net.bytebuddy.implementation.Implementation$Target$AbstractBase.invokeDefault:391
63,net.bytebuddy.implementation.Implementation$Context$Default$CacheValueField.<init>:956
60,net.bytebuddy.implementation.attribute.AnnotationAppender$ForTypeAnnotations.ofTypeVariable:578
58,net.bytebuddy.description.type.TypeDescription$AbstractBase.getGenericSignature:7585
58,net.bytebuddy.implementation.attribute.TypeAttributeAppender$ForInstrumentedType.apply:77
56,net.bytebuddy.jar.asm.signature.SignatureWriter.visitEnd:204
56,com.github.davidmoten.rtreemulti.RTree.nearest:769
56,net.bytebuddy.dynamic.Transformer$Compound.transform:644
56,net.bytebuddy.implementation.attribute.MethodAttributeAppender$Compound.apply:463
54,net.bytebuddy.dynamic.scaffold.TypeWriter$MethodPool$Record$AccessBridgeWrapper.of:1226
54,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Key$Harmonized.extend:972
48,net.bytebuddy.dynamic.scaffold.FieldLocator$ForClassHierarchy.locate:323
47,net.bytebuddy.NamingStrategy$SuffixingRandom.name:199
45,net.bytebuddy.dynamic.scaffold.TypeWriter$MethodPool$Record$ForDefinedMethod.apply:592
43,net.bytebuddy.implementation.bytecode.ByteCodeAppender$Compound.apply:149
42,net.bytebuddy.implementation.MethodDelegation$ImplementationDelegate$ForStaticMethod.of:882
42,net.bytebuddy.description.method.ParameterList$AbstractBase.asTokenList:96
42,rx.internal.operators.OnSubscribeFromIterable.call:51
41,net.bytebuddy.description.type.TypeDescription$ForLoadedType.<clinit>:0
40,net.bytebuddy.description.type.TypeDescription$Generic$OfNonGenericType$ForLoadedType.<clinit>:3788
39,net.bytebuddy.implementation.bytecode.constant.MethodConstant.typeConstantsFor:101
39,net.bytebuddy.dynamic.scaffold.FieldRegistry$Default.compile:130
39,net.bytebuddy.implementation.attribute.AnnotationAppender$ForTypeAnnotations.onNonGenericType:661
38,net.bytebuddy.description.annotation.AnnotationList$AbstractBase.ofType:126
36,net.bytebuddy.implementation.auxiliary.MethodCallProxy$MethodCall$Appender.apply:383
36,net.bytebuddy.implementation.auxiliary.MethodCallProxy.make:154
36,net.bytebuddy.pool.TypePool$AbstractBase.<clinit>:0
35,net.bytebuddy.dynamic.loading.ClassInjector$UsingReflection.injectRaw:209
34,net.bytebuddy.dynamic.DynamicType$Builder$AbstractBase$Adapter$OptionalMethodMatchAdapter.interfaceType:5118
33,net.bytebuddy.implementation.bind.MethodDelegationBinder$AmbiguityResolver$Compound.<init>:964
33,net.bytebuddy.description.type.TypeDescription$AbstractBase.isAssignable:7410
31,net.bytebuddy.dynamic.DynamicType$Default.getLoadedTypeInitializers:5307
31,net.bytebuddy.dynamic.DynamicType$Default.getAllTypes:5295
30,com.github.davidmoten.guavamini.Iterators.addAll:27
30,net.bytebuddy.description.ByteCodeElement$Token$TokenList.accept:174
30,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default.doAnalyze:629
29,net.bytebuddy.dynamic.TypeResolutionStrategy$Passive.initialize:100
29,net.bytebuddy.dynamic.loading.MultipleParentClassLoader$Builder.appendMostSpecific:332
29,net.bytebuddy.dynamic.scaffold.FieldRegistry$Default$Compiled.target:253
28,com.github.davidmoten.rtreemulti.RTree.delete:506
27,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Key$Store.combineWith:1123
24,net.bytebuddy.description.type.TypeList$Generic$AbstractBase.asTokenList:285
24,net.bytebuddy.dynamic.DynamicType$Builder$MethodDefinition$ParameterDefinition$Initial$AbstractBase.withParameters:2774
24,net.bytebuddy.jar.asm.ByteVector.putByteArray:339
23,org.davidmoten.kool.internal.operators.stream.Count.get:17
23,com.github.davidmoten.rtreemulti.RTreeTest.testPerformanceAndEntriesCount:143
