Reading traces...
	read 1000 traces
	read 2000 traces
	read 3000 traces
	read 4000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
	processed 2000 traces
	processed 3000 traces
	processed 4000 traces
Total 411960584 events and 151245 traces
Inspecting top 200000 IMM
Finding hot methods...
	processed 1000 events
	processed 2000 events
	processed 3000 events
Number of events, method name
372,net.bytebuddy.implementation.bytecode.constant.MethodConstant.typeConstantsFor:139
366,org.asteriskjava.manager.internal.ManagerConnectionImpl.connect:638
361,net.bytebuddy.description.annotation.AnnotationDescription$AbstractBase.hashCode:577
354,net.bytebuddy.implementation.auxiliary.MethodCallProxy$MethodCall$Appender.apply:405
352,javassist.bytecode.FieldInfo.read:272
351,net.bytebuddy.implementation.attribute.AnnotationAppender$ForTypeAnnotations.onNonGenericType:719
348,org.asteriskjava.util.ReflectionUtil.getGetters:59
340,org.asteriskjava.util.internal.streamreader.FastScannerSpeedTest.fastScannerSpeedTest:63
340,net.bytebuddy.implementation.bytecode.ByteCodeAppender$Compound.apply:154
334,net.bytebuddy.implementation.auxiliary.MethodCallProxy.make:161
325,org.asteriskjava.manager.internal.ManagerUtil.toHexString:54
323,net.bytebuddy.description.annotation.AnnotationList$AbstractBase.ofType:130
300,net.bytebuddy.dynamic.scaffold.TypeWriter$MethodPool$Record$ForDefinedMethod.apply:609
296,net.bytebuddy.dynamic.scaffold.FieldRegistry$Default.compile:131
290,ch.qos.logback.core.pattern.SpacePadder.rightPad:37
290,ch.qos.logback.core.pattern.SpacePadder.spacePad:53
280,org.asteriskjava.util.internal.streamreader.FastScannerDeterministicTest.testBR2Accuraccy3:57
280,net.bytebuddy.NamingStrategy$Suffixing.name:182
279,org.asteriskjava.util.ReflectionUtil.getClassNamesFromPackage:303
272,org.asteriskjava.util.ReflectionUtil.stripIllegalCharacters:170
261,net.bytebuddy.dynamic.DynamicType$Builder$AbstractBase$Adapter$OptionalMethodMatchAdapter.interfaceType:5687
258,net.bytebuddy.description.ByteCodeElement$Token$TokenList.accept:158
256,net.bytebuddy.implementation.Implementation$Context$Default$AccessorMethod.<init>:1456
255,net.bytebuddy.description.type.TypeDescription$AbstractBase.isAssignable:7757
246,net.bytebuddy.dynamic.DynamicType$Default.getLoadedTypeInitializers:6099
246,net.bytebuddy.dynamic.DynamicType$Default.getAllTypes:6087
240,net.bytebuddy.dynamic.loading.MultipleParentClassLoader$Builder.appendMostSpecific:352
238,net.bytebuddy.dynamic.loading.ClassInjector$UsingReflection.injectRaw:240
232,net.bytebuddy.dynamic.DynamicType$Builder$MethodDefinition$ParameterDefinition$Initial$AbstractBase.withParameters:2961
231,net.bytebuddy.dynamic.scaffold.FieldRegistry$Default$Compiled.target:257
206,net.bytebuddy.jar.asm.signature.SignatureWriter.visitBaseType:146
203,org.asteriskjava.manager.internal.ActionBuilderImpl.appendMap12:175
200,ch.qos.logback.core.joran.sanity.SanityChecker.deepFindAllModelsOfType:31
195,net.bytebuddy.description.type.TypeList$Generic$AbstractBase.asTokenList:312
194,net.bytebuddy.dynamic.TypeResolutionStrategy$Passive.initialize:101
187,net.bytebuddy.implementation.auxiliary.AuxiliaryType$NamingStrategy$SuffixingRandom.name:166
184,net.bytebuddy.jar.asm.ByteVector.putByteArray:348
180,org.asteriskjava.manager.internal.ActionBuilderImpl.appendMap10:154
180,net.bytebuddy.implementation.Implementation$Context$Default.cache:1203
179,org.asteriskjava.manager.internal.ManagerConnectionImpl.fireEvent:1179
177,org.asteriskjava.manager.internal.EventBuilderImpl.buildEvent:118
173,net.bytebuddy.implementation.bytecode.member.MethodVariableAccess$MethodLoading.apply:232
168,org.asteriskjava.manager.internal.ActionBuilderImpl.appendString:205
167,ch.qos.logback.classic.PatternLayout.<clinit>:41
160,net.bytebuddy.utility.CompoundList.of:62
158,org.asteriskjava.config.ConfigFileReader.parseDirective:327
157,org.asteriskjava.manager.internal.ActionBuilderImpl.buildAction:76
156,net.bytebuddy.implementation.auxiliary.MethodCallProxy$ConstructorCall$Appender.apply:316
154,net.bytebuddy.NamingStrategy$SuffixingRandom.name:454
151,ch.qos.logback.core.pattern.PatternLayoutBase.writeLoopOnConverters:113
150,ch.qos.logback.core.subst.Tokenizer.handleLiteralState:115
145,org.asteriskjava.fastagi.internal.AgiRequestImpl.parseParameters:415
145,net.bytebuddy.utility.dispatcher.JavaDispatcher.run:181
135,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Key$Store.combineWith:1206
134,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default.doAnalyze:712
132,org.asteriskjava.manager.internal.ManagerConnectionImpl.setProtocolIdentifier:1225
130,net.bytebuddy.description.type.TypeDefinition$SuperClassIterator.next:385
128,net.bytebuddy.utility.CompoundList.of:43
125,net.bytebuddy.utility.RandomString.<clinit>:47
124,net.bytebuddy.dynamic.scaffold.FieldRegistry$Default.prepend:121
120,org.asteriskjava.manager.internal.ActionBuilderImpl.determineSetterName:300
117,ch.qos.logback.core.status.StatusUtil.filterStatusListByTimeThreshold:57
