Reading traces...
	read 1000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
Total 374642329 events and 96172500 traces
Inspecting top 200 IMM
Finding hot methods...
	processed 1000 events
Number of events, method name
Finish gherkin.parser.FormatterListener$Stash.featureElementId:51
Starting cucumber.runtime.model.CucumberTagStatement.<init>:21
Finish cucumber.runtime.model.CucumberTagStatement.<init>:21
Starting cucumber.runtime.model.StepContainer.format:31
Finish cucumber.runtime.model.StepContainer.format:31
Starting cucumber.runtime.ScenarioImpl.getStatus:47
Finish cucumber.runtime.ScenarioImpl.getStatus:47
Starting org.util.combinatorial.CombinationTest.testNextDontRepeat:177
Finish org.util.combinatorial.CombinationTest.testNextDontRepeat:177
Starting cucumber.runtime.junit.JUnitReporter.fetchAndCheckRunnerStep:75
Finish cucumber.runtime.junit.JUnitReporter.fetchAndCheckRunnerStep:75
Starting org.poker.api.core.CardTest.testEqualsOtherObjects:91
Finish org.poker.api.core.CardTest.testEqualsOtherObjects:91
Starting cucumber.runtime.java.MethodScanner.scan:33
Finish cucumber.runtime.java.MethodScanner.scan:33
Starting gherkin.formatter.AnsiFormats$ColorFormat.text:37
Finish gherkin.formatter.AnsiFormats$ColorFormat.text:37
Starting org.util.exceptions.ExceptionUtil.checkArrayLengthArgument:62
Finish org.util.exceptions.ExceptionUtil.checkArrayLengthArgument:62
Starting org.poker.api.core.CardUtil4Testing.fromStringCards:47
Finish org.poker.api.core.CardUtil4Testing.fromStringCards:47
Starting cucumber.runtime.junit.ExecutionUnitRunner.getDescription:55
Finish cucumber.runtime.junit.ExecutionUnitRunner.getDescription:55
Starting org.util.combinatorial.CombinationTest.testCombinationsStatic:69
Finish org.util.combinatorial.CombinationTest.testCombinationsStatic:69
Starting org.util.combinatorial.CombinationTest.testHasNextPreLast:103
Finish org.util.combinatorial.CombinationTest.testHasNextPreLast:103
Starting cucumber.runtime.RuntimeOptions.getPlugins:243
Finish cucumber.runtime.RuntimeOptions.getPlugins:243
Starting cucumber.runtime.junit.ExamplesRunner.getName:42
Finish cucumber.runtime.junit.ExamplesRunner.getName:42
Starting gherkin.I18n.<clinit>:32
Finish gherkin.I18n.<clinit>:32
Starting gherkin.util.FixJava.readReader:44
Finish gherkin.util.FixJava.readReader:44
Starting org.poker.api.core.DeckTest.testGetAllCards:50
Finish org.poker.api.core.DeckTest.testGetAllCards:50
Starting cucumber.runtime.RuntimeGlue.removeScenarioScopedStepdefs:114
Finish cucumber.runtime.RuntimeGlue.removeScenarioScopedStepdefs:114
Starting gherkin.deps.com.google.gson.Gson.<init>:110
Finish gherkin.deps.com.google.gson.Gson.<init>:110
Starting gherkin.lexer.En.unindent:940
Finish gherkin.lexer.En.unindent:940
Starting gherkin.parser.StateMachineReader.<init>:16
Finish gherkin.parser.StateMachineReader.<init>:16
Starting cucumber.runtime.xstream.ConverterWithNumberFormat.<init>:9
Finish cucumber.runtime.xstream.ConverterWithNumberFormat.<init>:9
Starting cucumber.runtime.StepDefinitionMatch.transformedArgs:51
Finish cucumber.runtime.StepDefinitionMatch.transformedArgs:51
Starting org.picocontainer.DefaultPicoContainer.addAdapterInternal:436
Finish org.picocontainer.DefaultPicoContainer.addAdapterInternal:436
Starting gherkin.deps.com.google.gson.stream.JsonReader.nextString:1006
Finish gherkin.deps.com.google.gson.stream.JsonReader.nextString:1006
Starting org.util.combinatorial.FactorialPermutationTest.testCombinations:65
Finish org.util.combinatorial.FactorialPermutationTest.testCombinations:65
Starting cucumber.runtime.model.CucumberFeature.loadFromFeaturePath:96
Finish cucumber.runtime.model.CucumberFeature.loadFromFeaturePath:96
Starting cucumber.runtime.junit.FeatureRunner.getName:36
Finish cucumber.runtime.junit.FeatureRunner.getName:36
Starting cucumber.deps.com.thoughtworks.xstream.mapper.ClassAliasingMapper.addClassAlias:37
Finish cucumber.deps.com.thoughtworks.xstream.mapper.ClassAliasingMapper.addClassAlias:37
Starting gherkin.I18n.<init>:85
Finish gherkin.I18n.<init>:85
Starting cucumber.deps.com.thoughtworks.xstream.mapper.AnnotationMapper.processAnnotations:155
Finish cucumber.deps.com.thoughtworks.xstream.mapper.AnnotationMapper.processAnnotations:155
Starting cucumber.deps.com.thoughtworks.xstream.core.util.SerializationMembers.<init>:53
Finish cucumber.deps.com.thoughtworks.xstream.core.util.SerializationMembers.<init>:53
Starting cucumber.runtime.RuntimeOptionsFactory.addDefaultGlueIfNoGlueIsSpecified:125
Finish cucumber.runtime.RuntimeOptionsFactory.addDefaultGlueIfNoGlueIsSpecified:125
Starting cucumber.runtime.io.FileResourceIterator$FileIterator.<init>:48
Finish cucumber.runtime.io.FileResourceIterator$FileIterator.<init>:48
Starting gherkin.deps.com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter.read:162
Finish gherkin.deps.com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter.read:162
Starting org.picocontainer.injectors.ConstructorInjector.getGreediestSatisfiableConstructor:124
Finish org.picocontainer.injectors.ConstructorInjector.getGreediestSatisfiableConstructor:124
Starting cucumber.runtime.RuntimeGlue.removeScenarioScopedHooks:104
Finish cucumber.runtime.RuntimeGlue.removeScenarioScopedHooks:104
Starting cucumber.runtime.junit.ExamplesRunner.getDescription:47
Finish cucumber.runtime.junit.ExamplesRunner.getDescription:47
Starting cucumber.runtime.Stats.printSubCount:79
Finish cucumber.runtime.Stats.printSubCount:79
Starting org.picocontainer.paranamer.BytecodeReadingParanamer$1.<init>:57
Finish org.picocontainer.paranamer.BytecodeReadingParanamer$1.<init>:57
Starting cucumber.runtime.RuntimeOptions$ParsedOptionNames.updateNameList:401
Finish cucumber.runtime.RuntimeOptions$ParsedOptionNames.updateNameList:401
Starting cucumber.runtime.Reflections.instantiateExactlyOneSubclass:16
Finish cucumber.runtime.Reflections.instantiateExactlyOneSubclass:16
Starting org.poker.api.core.CardTest.testHashCode:81
Finish org.poker.api.core.CardTest.testHashCode:81
Starting cucumber.runtime.model.CucumberTagStatement.tagsAndInheritedTags:32
Finish cucumber.runtime.model.CucumberTagStatement.tagsAndInheritedTags:32
Starting cucumber.deps.com.thoughtworks.xstream.core.util.WeakCache.put:64
Finish cucumber.deps.com.thoughtworks.xstream.core.util.WeakCache.put:64
Starting gherkin.formatter.ansi.AnsiEscapes.color:23
Finish gherkin.formatter.ansi.AnsiEscapes.color:23
Starting cucumber.runtime.Runtime.<init>:49
Finish cucumber.runtime.Runtime.<init>:49
Starting cucumber.runtime.io.FileResourceIterator.hasNext:25
Finish cucumber.runtime.io.FileResourceIterator.hasNext:25
Starting cucumber.deps.com.thoughtworks.xstream.mapper.AnnotationMapper$UnprocessedTypesSet.<clinit>:0
Finish cucumber.deps.com.thoughtworks.xstream.mapper.AnnotationMapper$UnprocessedTypesSet.<clinit>:0
Starting org.poker.api.core.HandEvaluatorTest.combinationName:58
Finish org.poker.api.core.HandEvaluatorTest.combinationName:58
Starting org.poker.api.core.CardUtil4Testing.toStringCards:57
Finish org.poker.api.core.CardUtil4Testing.toStringCards:57
Starting cucumber.runtime.junit.ExamplesRunner.buildRunners:27
