Reading traces...
	read 1000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
Total 337022555 events and 10194779 traces
Inspecting top 20000000 IMM
Finding hot methods...
Number of events, method name
26,org.locationtech.jts.operation.relate.EdgeEndBuilder.computeEdgeEnds:47
25,com.google.protobuf.LazyStringArrayList.add:149
24,vector_tile.VectorTile$Tile$Layer$Builder.addValues:4451
24,org.locationtech.jts.index.strtree.STRtree.createParentBoundablesFromVerticalSlices:130
24,org.locationtech.jts.algorithm.locate.IndexedPointInAreaLocator$IntervalIndexedGeometry.init:118
22,org.locationtech.jts.geomgraph.PlanarGraph.insertEdge:86
21,no.ecc.vectortile.VectorTileEncoder.commands:336
21,org.locationtech.jts.geomgraph.EdgeList.addAll:58
20,org.locationtech.jts.algorithm.locate.SimplePointInAreaLocator.locateInGeometry:60
18,org.locationtech.jts.geomgraph.PlanarGraph.findEdgeEnd:157
17,org.locationtech.jts.geomgraph.EdgeIntersectionList.isIntersection:71
16,org.locationtech.jts.index.strtree.STRtree.createParentBoundables:120
16,org.locationtech.jts.geomgraph.GeometryGraph.addLineString:290
14,org.locationtech.jts.io.WKTWriter.createFormatter:151
14,org.locationtech.jts.geomgraph.EdgeList.iterator:79
14,vector_tile.VectorTile$Tile$Builder.addLayers:5276
14,com.google.protobuf.LazyStringArrayList.addAll:172
14,com.google.protobuf.LazyStringArrayList.addAll:177
12,org.locationtech.jts.index.intervalrtree.SortedPackedIntervalRTree.insert:59
12,org.locationtech.jts.geomgraph.PlanarGraph.getEdgeIterator:73
12,no.ecc.vectortile.VectorTileEncoderTest.testAttributeTypes:301
11,org.locationtech.jts.geomgraph.EdgeRing.computePoints:118
10,org.locationtech.jts.algorithm.PointLocator.computeLocation:110
10,no.ecc.vectortile.VectorTileDecoderTest.testPoint:70
8,org.locationtech.jts.operation.relate.EdgeEndBundle.insert:68
8,org.locationtech.jts.operation.overlay.PolygonBuilder.findEdgeRingContaining:236
8,no.ecc.vectortile.VectorTileDecoderTest.testLineString:109
6,no.ecc.vectortile.VectorTileDecoderTest.testMultiPoint:89
6,org.locationtech.jts.geom.PrecisionModel$Type.<init>:98
6,no.ecc.vectortile.VectorTileEncoderTest.testNullAttributeValue:278
5,org.locationtech.jts.index.intervalrtree.SortedPackedIntervalRTree.buildLevel:102
5,org.locationtech.jts.operation.overlay.LineBuilder.collectLineEdge:109
4,org.locationtech.jts.operation.relate.EdgeEndBuilder.createEdgeEndForNext:135
4,org.locationtech.jts.operation.relate.EdgeEndBuilder.createEdgeEndForPrev:102
4,no.ecc.vectortile.VectorTileEncoderTest.testCommandsFilter:100
4,no.ecc.vectortile.VectorTileEncoderTest.testCCWPolygon:158
4,no.ecc.vectortile.VectorTileEncoderTest.testCWPolygon:187
4,no.ecc.vectortile.VectorTileEncoderTest.testFourEqualPoints:243
4,org.locationtech.jts.operation.overlay.MaximalEdgeRing.buildMinimalRings:76
4,no.ecc.vectortile.VectorTileDecoderTest.testMultiLineString:134
4,no.ecc.vectortile.VectorTileDecoderTest.testPolygonWithHole:189
4,no.ecc.vectortile.VectorTileDecoderTest.testPolygon:162
4,no.ecc.vectortile.VectorTileEncoderTest.testEncode:43
3,no.ecc.vectortile.VectorTileEncoderTest.testCommands:76
