Reading traces...
	read 1000 traces
	read 2000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
	processed 2000 traces
Total 347262747 events and 16217154 traces
Inspecting top 20000000 IMM
Finding hot methods...
	processed 1000 events
Number of events, method name
68,org.locationtech.jts.geomgraph.EdgeIntersectionList.isIntersection:71
64,org.locationtech.jts.operation.valid.IsValidOp.checkNoSelfIntersectingRings:393
61,org.locationtech.jts.geomgraph.PlanarGraph.linkResultDirectedEdges:131
61,org.locationtech.jts.operation.relate.RelateNodeGraph.copyNodesAndLabels:118
61,org.locationtech.jts.operation.valid.ConsistentAreaTester.isNodeEdgeAreaLabelsConsistent:107
60,org.locationtech.jts.operation.overlay.LineBuilder.buildLines:155
59,org.locationtech.jts.operation.overlay.PolygonBuilder.placeFreeHoles:207
57,org.locationtech.jts.index.strtree.STRtree.createParentBoundablesFromVerticalSlices:130
57,com.google.protobuf.FieldSet.getSerializedSize:756
54,org.locationtech.jts.geomgraph.GeometryGraph.addPolygonRing:243
52,no.ecc.vectortile.VectorTileEncoder$Layer.key:490
51,org.locationtech.jts.operation.buffer.BufferSubgraph.computeNodeDepth:210
50,no.ecc.vectortile.VectorTileEncoder$Layer.value:503
48,com.google.protobuf.LazyStringArrayList.<init>:91
48,org.locationtech.jts.operation.buffer.BufferSubgraph.computeDepths:177
45,org.locationtech.jts.noding.SegmentNodeList.addSplitEdges:172
45,org.locationtech.jts.operation.buffer.BufferSubgraph.add:131
45,no.ecc.vectortile.VectorTileEncoder.commands:357
45,org.locationtech.jts.operation.buffer.BufferBuilder.createSubgraphs:249
43,org.locationtech.jts.operation.relate.EdgeEndBuilder.computeEdgeEnds:47
42,org.locationtech.jts.operation.overlay.PolygonBuilder.findEdgeRingContaining:236
42,org.locationtech.jts.noding.SegmentNodeList.findCollapsesFromInsertedNodes:129
41,org.locationtech.jts.index.intervalrtree.SortedPackedIntervalRTree.buildLevel:102
40,org.locationtech.jts.algorithm.locate.SimplePointInAreaLocator.locateInGeometry:60
40,org.locationtech.jts.algorithm.locate.IndexedPointInAreaLocator$IntervalIndexedGeometry.init:118
40,org.locationtech.jts.geomgraph.PlanarGraph.findEdgeEnd:157
