Reading traces...
Reading specs frequency...
Reading locations...
Counting events...
Total 17719546 events and 9215 traces
Inspecting top 200 IMM
Finding hot methods...
Number of events, method name
Finish fi.solita.utils.functional.Iterables$MemoizingCharSequenceIterable.resolveLength:676
Starting fi.solita.utils.functional.Match.err:189
Finish fi.solita.utils.functional.Match.err:189
Starting fi.solita.utils.functional.FunctionalTest$6.<clinit>:0
Finish fi.solita.utils.functional.FunctionalTest$6.<clinit>:0

#1
Inspecting hot method fi.solita.utils.functional.Collections.newList:866...
Checking for isolation...
5681038,3076,2387,689
Total 5681038 (464687 unique) events are in hot method
Total 3076 (62 unique) traces are in hot method
Total 2387 (39 unique) isolated traces are in hot method
Total 689 (23 unique) non-isolated traces that have events in hot method
Total 5678619 (464539 unique) events are in isolated traces
Total 3347 (265 unique) events are in non-isolated traces (2419 / 148 unique are in hot method)
Specs that have isolated traces:
	Iterator_RemoveOnce (888 traces / 12 unique traces) (1419595 events / 116130 unique events)
	Iterator_HasNext (754 traces / 14 unique traces) (2839383 events / 232277 unique events)
	Collections_SortBeforeBinarySearch (557 traces / 12 unique traces) (1419265 events / 116130 unique events)
	Collection_UnsynchronizedAddAll (188 traces / 1 unique traces) (376 events / 2 unique events)
Specs that have non-isolated traces:
	Collection_UnsafeIterator (536 traces / 9 unique traces) (2260 events / 142 unique events) (1650 events / 65 unique events in hot method)
	Iterator_HasNext (148 traces / 11 unique traces) (1074 events / 115 unique events) (762 events / 79 unique events in hot method)
	Iterator_RemoveOnce (5 traces / 3 unique traces) (13 events / 8 unique events) (7 events / 4 unique events in hot method)
Classifier (fi.solita.utils.functional.Collections.newList:866): CUT,ISOLATED_MULTIPLE_UNIQUE,ISOLATED_ONE_UNIQUE,NOT_ISOLATED_MULTIPLE_UNIQUE

#2
Inspecting hot method fi.solita.utils.functional.Iterables$ConcatenatingIterable$1.hasNext:357...
Checking for isolation...
4045185,1068,2,1066
Total 4045185 (80516 unique) events are in hot method
Total 1068 (34 unique) traces are in hot method
