Reading traces...
	read 1000 traces
	read 2000 traces
	read 3000 traces
	read 4000 traces
	read 5000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
	processed 2000 traces
	processed 3000 traces
	processed 4000 traces
	processed 5000 traces
Total 2410270 events and 236939 traces
Inspecting top 20000000 IMM
Finding hot methods...
	processed 1000 events
	processed 2000 events
Number of events, method name
504,com.orientechnologies.orient.core.index.OClassIndexManager.checkIndexedPropertiesOnUpdate:336
504,com.orientechnologies.orient.core.sql.filter.OSQLPredicate.extractConditionItem:267
504,com.orientechnologies.orient.core.storage.impl.memory.ODirectMemoryOnlyDiskCache.openFile:64
480,com.orientechnologies.orient.core.serialization.serializer.record.OSerializationSetThreadLocal.checkAndAdd:75
472,com.orientechnologies.orient.core.index.OIndexManagerShared.toStream:252
460,com.orientechnologies.orient.core.storage.impl.local.paginated.OPaginatedCluster.create:151
447,com.orientechnologies.orient.core.metadata.schema.OSchemaShared.doCreateClass:895
432,com.orientechnologies.orient.core.record.impl.ODocument.convertFieldsToClass:2282
432,com.orientechnologies.orient.core.sql.filter.OSQLFilterItemField.isFieldChain:126
382,com.google.inject.internal.cglib.core.TypeUtils.parseSignature:164
378,com.orientechnologies.orient.core.sql.OIndexSearchResult.fields:102
378,com.orientechnologies.orient.core.db.record.OTrackedMap.fireCollectionChangedEvent:206
375,com.orientechnologies.orient.core.index.OIndexManagerAbstract.getIndexes:162
372,com.orientechnologies.orient.core.serialization.serializer.record.binary.BytesContainer.resize:61
354,com.orientechnologies.orient.core.serialization.serializer.record.string.ORecordSerializerJSON.decodeJSON:698
343,com.orientechnologies.orient.core.sql.OSQLEngine.getCommandFactories:172
336,com.orientechnologies.orient.core.serialization.serializer.record.string.ORecordSerializerJSON.getFieldValue:739
336,com.orientechnologies.orient.core.storage.impl.local.OAbstractPaginatedStorage.synch:980
332,com.google.inject.internal.Iterators$4.next:175
330,com.orientechnologies.orient.core.sql.OFilterAnalyzer.analyzeCondition:102
330,com.orientechnologies.orient.graph.sql.OGraphCommandExecutorSQLFactory.getCommandNames:161
330,com.orientechnologies.orient.core.sql.ODynamicSQLElementFactory.getCommandNames:73
330,com.orientechnologies.common.parser.OBaseParser.parserOptionalKeyword:398
330,com.orientechnologies.common.parser.OBaseParser.parserRequiredWord:290
330,com.orientechnologies.orient.core.sql.filter.OSQLTarget.extractTargets:153
296,com.google.inject.internal.Lists.newArrayList:107
288,com.google.inject.InjectorImpl.index:92
288,com.orientechnologies.orient.core.tx.OTransactionOptimistic$CommitIndexesCallback.run:79
288,com.orientechnologies.orient.core.sql.functions.OSQLFunctionRuntime.setParameters:151
285,com.orientechnologies.common.concur.lock.ONewLockManager.acquireExclusiveLocksInBatch:232
261,com.orientechnologies.orient.core.sql.filter.OSQLPredicate.computePrefetchFieldList:424
259,com.google.inject.InjectorBuilder.loadEagerSingletons:188
252,com.orientechnologies.orient.core.storage.impl.local.OAbstractPaginatedStorage.doClose:1927
244,com.orientechnologies.orient.core.storage.impl.local.paginated.atomicoperations.OAtomicOperation.addLockedObject:76
243,com.google.inject.internal.cglib.reflect.FastClassEmitter$GetIndexCallback.<init>:198
240,com.orientechnologies.orient.core.sql.OCommandExecutorSQLResultsetAbstract.filter:361
240,com.orientechnologies.orient.core.serialization.serializer.record.binary.BytesContainer.fitBytes:55
238,com.orientechnologies.orient.core.Orient.unregisterStorage:522
237,com.orientechnologies.orient.core.tx.OTransactionOptimistic.doCommit:463
234,com.orientechnologies.orient.core.metadata.security.OImmutableUser.checkIfAllowed:57
234,com.orientechnologies.orient.core.id.ORecordId.generateString:76
219,com.orientechnologies.orient.core.index.OIndexAbstract.releaseKeysForUpdate:483
210,com.orientechnologies.orient.core.sql.OCommandExecutorSQLSelect.fetchFromTarget:1282
204,com.orientechnologies.orient.core.index.OIndexes.createIndex:134
204,com.orientechnologies.orient.core.serialization.serializer.binary.OBinarySerializerFactory.registerSerializer:113
190,com.orientechnologies.orient.core.index.OIndexManagerAbstract.addIndexInternal:423
189,com.orientechnologies.orient.core.sql.OFilterAnalyzer.getInvolvedIndexes:41
189,com.orientechnologies.orient.core.index.OIndexManagerAbstract.getClassInvolvedIndexes:292
180,com.orientechnologies.orient.core.storage.impl.local.paginated.OClusterPositionMap.create:78
180,com.orientechnologies.orient.core.storage.impl.local.paginated.OPaginatedCluster.exists:146
180,com.orientechnologies.orient.core.metadata.security.ORule.grantAccess:141
180,com.orientechnologies.orient.core.record.impl.ODocument.rawField:2013
177,com.orientechnologies.orient.core.db.record.OTrackedList.<init>:46
177,com.orientechnologies.orient.core.metadata.schema.OSchemaShared.close:806
176,com.orientechnologies.orient.core.index.OClassIndexManager.addIndexesEntries:513
176,com.orientechnologies.orient.core.Orient.loadStorage:379
173,com.orientechnologies.orient.core.sql.OSQLEngine.getMethodFactories:120
168,com.orientechnologies.orient.core.sql.filter.OSQLFilterItemAbstract.<init>:52
168,com.orientechnologies.orient.core.db.record.OTrackedMap.addChangeListener:172
168,com.orientechnologies.orient.core.sql.filter.OFilterOptimizer.isCovered:81
168,com.orientechnologies.orient.core.sql.OCommandExecutorSQLSelect.canOptimize:1585
165,com.orientechnologies.orient.core.sql.OFilterAnalyzer.analyzeOrFilterBranch:63
162,com.orientechnologies.orient.core.index.OIndexAbstract.rebuild:360
162,com.orientechnologies.orient.core.record.impl.ODocument.saveOldFieldValue:2291
161,com.orientechnologies.orient.core.sql.OSQLEngine.getFunctionFactories:106
156,com.orientechnologies.orient.core.storage.OStorageAbstract.close:99
153,com.orientechnologies.orient.core.cache.OLocalRecordCache.startup:44
144,com.google.inject.MembersInjectorStore.getInjectors:107
144,com.orientechnologies.orient.core.serialization.serializer.record.binary.ORecordSerializerBinaryV0.writeLinkCollection:690
144,com.orientechnologies.common.concur.lock.OModificationLock.allowModifications:112
144,com.orientechnologies.orient.core.sql.functions.OSQLFunctionRuntime.setRoot:195
144,com.orientechnologies.orient.core.sql.functions.OSQLFunctionConfigurableAbstract.config:39
144,com.orientechnologies.orient.core.sql.OCommandExecutorSQLSelect.getProjectionGroup:650
140,com.google.inject.TypeConverterBindingProcessor.convertToPrimitiveType:115
140,com.google.inject.internal.Strings.capitalize:48
135,com.orientechnologies.orient.core.db.record.ORecordTrackedIterator.hasNext:46
132,com.orientechnologies.orient.core.db.record.OTrackedSet.<init>:55
129,com.orientechnologies.orient.core.index.OIndexManagerAbstract.close:247
127,com.orientechnologies.orient.core.Orient.registerWeakOrientStartupListener:665
126,com.orientechnologies.orient.core.db.record.ORecordLazySet$1.hasNext:90
124,com.google.inject.internal.ImmutableList.createFromIterable:546
124,com.google.inject.MembersInjectorImpl.getInjectionPoints:118
123,com.orientechnologies.orient.core.config.OStorageConfiguration.<init>:69
123,com.orientechnologies.orient.core.metadata.schema.OClassImpl.readableClusters:126
120,com.orientechnologies.orient.core.db.record.ORecordTrackedIterator.next:42
116,com.google.inject.internal.ProviderMethodsModule.configure:70
111,com.orientechnologies.orient.core.index.sbtree.local.OSBTree.findBucket:1512
108,com.orientechnologies.orient.core.tx.OTransactionRealAbstract.getIndexChanges:244
108,com.orientechnologies.orient.core.record.impl.ODocument.getDirtyFields:1283
108,com.google.inject.InjectorImpl$BindingsMultimap.put:663
108,com.orientechnologies.orient.core.Orient.registerWeakOrientShutdownListener:679
105,com.orientechnologies.orient.core.db.record.ORecordLazySet$1.<init>:80
96,com.google.inject.InjectorBuilder.initializeStatically:120
96,com.orientechnologies.orient.core.fetch.OFetchHelper.checkFetchPlanValid:81
96,com.orientechnologies.orient.core.sql.OCommandExecutorSQLSelect.convertToBetweenClause:1127
93,com.orientechnologies.orient.etl.OETLPipeline.execute:99
93,com.orientechnologies.orient.core.sql.query.OResultSet.<init>:37
90,com.orientechnologies.orient.core.metadata.security.OImmutableRole.<init>:21
90,com.orientechnologies.orient.core.metadata.security.OUser.addRole:246
90,com.orientechnologies.orient.core.db.record.ORecordLazySet$1.next:95
90,com.orientechnologies.orient.core.tx.OTransactionAbstract.close:94
90,com.orientechnologies.orient.core.cache.OAbstractRecordCache.startup:114
90,com.orientechnologies.orient.core.metadata.schema.OType.<clinit>:64
89,com.google.inject.internal.cglib.core.CollectionUtils.reverse:43
87,com.orientechnologies.orient.core.sql.query.OSQLSynchQuery.result:67
87,com.orientechnologies.orient.core.sql.query.OResultSet.add:140
84,com.orientechnologies.orient.core.metadata.schema.OClassImpl.getInvolvedIndexes:1464
84,com.orientechnologies.orient.core.metadata.security.OSecurityShared.getUser:485
84,com.orientechnologies.orient.core.storage.impl.local.OAbstractPaginatedStorage.<init>:115
84,com.orientechnologies.orient.core.sql.method.ODefaultSQLMethodFactory.register:95
81,com.orientechnologies.orient.core.db.record.ORecordTrackedSet.addAll:123
81,com.orientechnologies.orient.core.metadata.security.OUser.fromStream:84
81,com.orientechnologies.orient.core.metadata.security.OImmutableUser.<init>:24
80,com.google.inject.internal.ToStringBuilder.toString:50
80,com.orientechnologies.orient.core.cache.OUnboundedWeakCache.put:48
75,com.orientechnologies.orient.core.db.record.ORecordTrackedSet.iterator:67
72,com.orientechnologies.orient.core.tx.OTransactionRealAbstract.getInvolvedIndexes:233
72,com.orientechnologies.orient.core.tx.OTransactionRealAbstract.close:98
72,com.orientechnologies.orient.core.index.OClassIndexManager.onRecordAfterUpdate:452
72,com.orientechnologies.orient.core.record.impl.ODocument.validateLinkCollection:455
72,com.orientechnologies.orient.core.metadata.schema.OClassImpl.createIndex:1404
72,com.google.inject.internal.BytecodeGen.newFastClass:158
72,com.orientechnologies.orient.core.db.record.ORecordTrackedSet.addChangeListener:172
72,com.orientechnologies.common.parser.OBaseParser.getLastWordLength:186
72,com.google.inject.InheritingState.putBinding:73
72,com.orientechnologies.orient.core.storage.impl.local.OAbstractPaginatedStorage.registerCluster:1859
72,com.orientechnologies.orient.etl.OETLComponentFactory.registerTransformer:115
68,com.orientechnologies.orient.core.sql.functions.ODefaultSQLFunctionFactory.register:93
66,com.tinkerpop.blueprints.impls.orient.OrientBaseGraph.executeOutsideTx:1688
66,com.google.inject.internal.cglib.core.EmitUtils$10.getParameterTypes:692
64,com.google.inject.AbstractProcessor.process:53
64,com.google.inject.internal.ToStringBuilder.add:43
64,com.orientechnologies.orient.core.metadata.security.ORule$ResourceGeneric.register:49
63,com.orientechnologies.orient.core.metadata.security.OSecurityShared.getRole:269
63,com.orientechnologies.orient.core.config.OContextConfiguration.setValue:58
63,com.orientechnologies.orient.core.security.OSecurityManager.digest2String:110
63,com.google.inject.internal.asm.ByteVector.a:0
60,com.google.inject.BindingProcessor.runCreationListeners:229
60,com.orientechnologies.orient.core.record.impl.ODocument.toString:734
60,com.orientechnologies.orient.core.index.sbtree.local.OSBTree.create:124
60,com.orientechnologies.orient.core.db.record.OTrackedMap.removeRecordChangeListener:176
60,com.orientechnologies.orient.core.db.record.ORecordTrackedSet.add:71
58,com.orientechnologies.orient.core.sql.ODefaultCommandExecutorSQLFactory.<clinit>:37
54,com.orientechnologies.orient.core.db.document.ODatabaseDocumentTx.commit:2345
54,com.orientechnologies.orient.core.db.record.OLazyRecordIterator.next:68
54,com.orientechnologies.orient.core.serialization.serializer.record.string.ORecordSerializerJSON.parseCollection:671
54,com.orientechnologies.common.profiler.OAbstractProfiler.getDatabaseMetric:320
54,com.orientechnologies.common.log.OLogManager.log:83
54,com.orientechnologies.orient.core.db.record.OLazyRecordIterator.hasNext:90
52,com.google.inject.spi.Elements.getElements:99
50,com.google.inject.internal.cglib.core.TypeUtils.parseTypes:208
48,com.google.inject.internal.Iterators$5.hasNext:205
48,com.google.inject.internal.Iterators$5.next:208
48,com.orientechnologies.orient.core.sql.OCommandExecutorSQLResultsetAbstract.applyLimitAndSkip:496
48,com.google.inject.internal.ImmutableList$Builder.addAll:658
48,com.google.inject.internal.ProviderMethodsModule.createProviderMethod:88
48,com.orientechnologies.orient.core.metadata.schema.OSchemaShared.addClusterClassMap:1127
45,com.tinkerpop.blueprints.impls.orient.OrientBaseGraph.readDatabaseConfiguration:1798
45,com.orientechnologies.orient.etl.OETLProcessor.parse:214
45,com.orientechnologies.orient.core.tx.OTransactionAbstract.updateCacheFromEntries:48
45,com.orientechnologies.orient.core.storage.impl.local.OAbstractPaginatedStorage.commit:882
45,com.orientechnologies.orient.core.cache.OAbstractRecordCache.shutdown:129
44,com.google.inject.internal.cglib.core.DuplicatesPredicate.evaluate:25
43,com.orientechnologies.orient.core.storage.impl.local.paginated.OPaginatedCluster.createRecord:342
42,com.orientechnologies.orient.core.sql.query.OResultSet.clear:178
42,com.orientechnologies.orient.core.db.record.OTrackedMap.<init>:47
40,com.google.inject.internal.Iterators$7.next:277
40,com.google.inject.InheritingState.addConverter:90
39,com.orientechnologies.orient.etl.OETLPipeline.<init>:48
39,com.orientechnologies.orient.etl.OETLPipeline.begin:63
36,com.orientechnologies.orient.core.db.document.ODatabaseDocumentTx.begin:1897
