Reading traces...
Reading specs frequency...
Reading locations...
Counting events...
Total 2222103 events and 555529 traces
Inspecting top 200 IMM
Finding hot methods...
Number of events, method name
2,com.google.common.collect.ImmutableSet$ArrayImmutableSet.<clinit>:0
2,com.google.common.collect.RegularImmutableSet.<clinit>:0
2,com.google.common.collect.SingletonImmutableSet.<clinit>:0
1,com.flipkart.databuilderframework.MultiThreadedDataFlowExecutorTest$TestListenerAfterExceptionError.afterException:117
1,com.flipkart.databuilderframework.DataFlowExecutorTest$TestListenerAfterExceptionError.afterException:116
1,com.google.common.collect.Sets$SetView.<clinit>:0
1,com.google.common.collect.Sets$2.<clinit>:0
1,com.fasterxml.jackson.annotation.JsonTypeInfo$As.<clinit>:140
1,com.fasterxml.jackson.annotation.JsonTypeInfo$Id.<clinit>:74
1,org.slf4j.helpers.NamedLoggerBase.<clinit>:0
1,org.slf4j.helpers.MarkerIgnoringBase.<clinit>:0
1,org.slf4j.helpers.NOPLogger.<clinit>:43
1,com.flipkart.databuilderframework.model.DataFlow.<clinit>:0
1,com.flipkart.databuilderframework.model.DataBuilderMeta.<clinit>:0
1,com.flipkart.databuilderframework.model.ExecutionGraph.<clinit>:0
1,com.google.common.base.Predicates$InPredicate.<clinit>:0
1,com.google.common.collect.AbstractIterator$State.<clinit>:72
1,com.google.common.collect.ImmutableMap.<clinit>:0
1,com.google.common.collect.EmptyImmutableMap.<clinit>:33
1,com.google.common.collect.ImmutableEntry.<clinit>:0
1,com.flipkart.databuilderframework.engine.DataBuilderException.<clinit>:0
1,com.flipkart.databuilderframework.engine.DataBuilderException$ErrorCode.<clinit>:12
1,com.flipkart.databuilderframework.engine.DataFrameworkException.<clinit>:0
1,com.flipkart.databuilderframework.engine.DataFrameworkException$ErrorCode.<clinit>:13
1,com.fasterxml.jackson.databind.JavaType.<clinit>:0
1,com.fasterxml.jackson.databind.type.TypeBase.<clinit>:0
1,com.fasterxml.jackson.databind.type.SimpleType.<clinit>:0
1,com.fasterxml.jackson.databind.introspect.BasicClassIntrospector.<clinit>:26
1,com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector.<clinit>:0
1,com.fasterxml.jackson.annotation.JsonAutoDetect$Visibility.<clinit>:48
1,com.fasterxml.jackson.databind.introspect.VisibilityChecker$Std.<clinit>:172
1,com.fasterxml.jackson.core.io.SerializedString.<clinit>:0
1,com.fasterxml.jackson.core.util.DefaultPrettyPrinter.<clinit>:28
1,com.fasterxml.jackson.core.util.DefaultPrettyPrinter$FixedSpaceIndenter.<clinit>:335
1,com.fasterxml.jackson.core.util.DefaultPrettyPrinter$Lf2SpacesIndenter.<clinit>:359
1,com.fasterxml.jackson.databind.cfg.BaseSettings.<clinit>:0
1,com.fasterxml.jackson.databind.util.LRUMap.<clinit>:0
1,com.fasterxml.jackson.databind.type.TypeParser.<clinit>:0
1,com.fasterxml.jackson.databind.type.TypeFactory.<clinit>:38
1,com.fasterxml.jackson.databind.util.StdDateFormat.<clinit>:55
1,com.fasterxml.jackson.core.Base64Variant.<clinit>:0
1,com.fasterxml.jackson.databind.ObjectMapper.<clinit>:185
1,com.fasterxml.jackson.core.JsonFactory$Feature.<clinit>:107
1,com.fasterxml.jackson.core.JsonParser$Feature.<clinit>:69
1,com.fasterxml.jackson.core.JsonGenerator$Feature.<clinit>:51
1,com.fasterxml.jackson.core.JsonFactory.<clinit>:68
1,com.fasterxml.jackson.databind.MappingJsonFactory.<clinit>:0
1,com.fasterxml.jackson.databind.jsontype.impl.StdSubtypeResolver.<clinit>:0
1,com.fasterxml.jackson.databind.util.RootNameLookup.<clinit>:0
1,com.fasterxml.jackson.databind.cfg.MapperConfig.<clinit>:0
1,com.fasterxml.jackson.databind.MapperFeature.<clinit>:33
1,com.fasterxml.jackson.databind.cfg.MapperConfigBase.<clinit>:28
1,com.fasterxml.jackson.databind.SerializationConfig.<clinit>:0
1,com.fasterxml.jackson.databind.SerializationFeature.<clinit>:35
1,com.fasterxml.jackson.databind.DeserializationConfig.<clinit>:0
1,com.fasterxml.jackson.databind.DeserializationFeature.<clinit>:38
1,com.fasterxml.jackson.databind.node.JsonNodeFactory.<clinit>:21
1,com.fasterxml.jackson.databind.ser.DefaultSerializerProvider.<clinit>:0
